client_id,client_nino,adviser_id,fee_date,fee_amount
q+11H9IJgc4YrnF6iZfkhRCOrSZEMBTF9gTLm51hPU0=,KY845942C,1,2025-06-01,0.33
cgZ6p+3OFM8EfSkO+6xICnWeWOBSZzpzMnovkPpq3LE=,JH238683A,1,2025-06-01,51.12
pG5y+8zVTCmrXxSBS8svmXVAUzA+eh4MHiqMjdS0kPs=,MG738358C,1,2025-06-01,21.7
qVYr7aEi75pwfz2jcDlJwh50EC/SaKPOviSqTuotNYc=,CW826611A,1,2025-06-01,1.15
pIE7nR36/KgPDO7ZwtK2l/klRQi5ymtoAxeINp30Seo=,GX658433D,1,2025-06-01,29.48
1vgdgx7/oVssEqBF/vgHkIl5shEteM9JeEdZ3/5ElmA=,CK361803D,1,2025-06-01,0.04
5k8EWJhi267lPdZsqWdu0EOmCSIdgwcMUWUnwOy0ON4=,JJ967389A,1,2025-06-01,3.67
QddL5lzcS6jR39olpryBkfA4cHKwvmL5M21vOQ9jHic=,LN046433C,1,2025-06-01,9.15
RcsBusGcrbmWXEzmyu5iyioLh0P39wydFpeAI5x6lIM=,BC644822D,1,2025-06-01,2.38
G/WY5vciLdiS4hw0nBiE4T2UxIkKL2b/KmSRiRo4KAY=,LM189106A,1,2025-06-01,17.41
1vgdgx7/oVssEqBF/vgHkIl5shEteM9JeEdZ3/5ElmA=,CK361803D,1,2025-06-01,3.12
Gke5dAmbNp6V3h8zg6sfGF1yT3HxLHJNIGdB6Glwu7Q=,BP575365A,1,2025-06-01,55.7
KKvBRmHSQN5T1GBXcgN/1EQbP3XaZUeapqu5Xgar60I=,CA196242C,1,2025-06-01,28.09
oJaK8q4k1DrXaWTePvhZaC/4+FXZBmKgRAXPmFHWKqQ=,AL505961A,1,2025-06-01,103.36
fb+pSTj2mCOygoNyfrTzzisxpBc0IVSeCGhTPdE9Orw=,KC728165A,1,2025-06-01,93.17
oJaK8q4k1DrXaWTePvhZaC/4+FXZBmKgRAXPmFHWKqQ=,AL505961A,1,2025-06-01,7.17
ewPpWkNBNzIANRm0hf5F0tIKLGZHHtJeAFo1M0mgmv8=,EG293840D,1,2025-06-01,15.87
gmecBtqlkOKUhxf3q+i/b90E7u+DE5ksOlo4qxhEnaU=,EY748847D,3,2025-06-01,32.38
kys4q1Fn4FjBn1gCWrmcRVh1xauAAjkr4Fwq+IS16x8=,AP512158B,3,2025-06-01,0.35
+0Jcl1ikOr8g+zVHN1Vp0iMJ/87vIneJA+aaH+AH3qw=,MZ994598D,3,2025-06-01,0.63
fMs12sUk96OFiHncg0UsB1xF6Aw27sIyW6/GBQqluBc=,CG308116C,3,2025-06-01,0.94
kys4q1Fn4FjBn1gCWrmcRVh1xauAAjkr4Fwq+IS16x8=,AP512158B,3,2025-06-01,32.0
3DQAsSi9lgvelUZoohGcC1uM/fIwFq1kFi8eLzMSSIQ=,KR719610D,3,2025-06-01,37.97
lWQxIoNSA0O29uBsron9wI7fLgSdEjWCY3H72yfoa8Q=,AN217748B,3,2025-06-01,8.79
hpnBCUm7gFwTrIiuQ9IjWCUdGFNvnA4hORbzkT1iHKA=,AW505752D,3,2025-06-01,9.26
yrTzDW1asTkgTlcPVMoPCBLnlQiz7m8xPP/XE0JQVGs=,CB704962B,5,2025-06-01,10.03
Ev0vo+MvCw4JV2dDj33DK/yL18OmMTSLhvNgGZU8Tz8=,LM047814A,5,2025-06-01,5.72
3p8RuiXpGSKRSkiX/vXw+PDR4GI3xL18uAf+awyYGsw=,ES549435C,5,2025-06-01,16.32
7Rv0AwqXcCHrEEzAkzOodQeMdyluC7hlE/oCN9adSk8=,EC648797A,5,2025-06-01,5.42
eup111tb4tHPZMm7FtkhhrVPTtE9Fe1492cnebEQhtM=,HG946841C,5,2025-06-01,30.04
xiSkOM9zjrnfkHHH6J6bnoPSVzvZ91JJzPcyXAAQQ7s=,EH935665C,5,2025-06-01,4.08
ork/fKXUY+FjgkLPRPeqQtgfd6GEgRy7FVxddB8FKhE=,HW734214A,5,2025-06-01,14.16
PaX2eC2o9wCbNvkCKgZMrrJzlmlzyPwGU2I2+acbX58=,GS769038C,4,2025-06-01,5.33
SPOHcpwFqoSqmd+RAQBKxKQgkN0tBlS3qrkJy7Cyago=,LX360769D,4,2025-06-01,3.2
PaX2eC2o9wCbNvkCKgZMrrJzlmlzyPwGU2I2+acbX58=,GS769038C,4,2025-06-01,20.82
7gzgly5Rj/slw6paJmkxfhB3D6AeJGq0Vz0nkoaknbk=,GE498611A,4,2025-06-01,0.24
7gzgly5Rj/slw6paJmkxfhB3D6AeJGq0Vz0nkoaknbk=,GE498611A,4,2025-06-01,1.66
7ruCj8kb67EqM+uJoZ3qIk6pFQGHKzBz2EHYuJ+GcAE=,GR727584B,4,2025-06-01,1.42
gY0MzFaRW/I9VstGLNXINxy2MZ08GuLnlxHcRAqOm80=,GK467216D,1,2025-06-01,0.88
GE2aWeIoolrNPy05ZHkG6MdTCkhRL0N3odjwyCHsGcw=,EK126422B,1,2025-06-01,2.53
s1fZGCKrOYSPtiRVQrpR9ec09W54kaNiVMr2UGwKpe0=,AL647301D,1,2025-06-01,82.56
eFYI5IG9POfQpSBTFx8BhYji6DfZQMYPGKwKSjBaNyw=,LT427134B,3,2025-06-01,1.22
F+LvfCtg0aa3Ch9tOvOmrm4j6gGwOrN+W3p9TYzkoEE=,GG353887C,3,2025-06-01,0.42
F+LvfCtg0aa3Ch9tOvOmrm4j6gGwOrN+W3p9TYzkoEE=,GG353887C,3,2025-06-01,2.18
JUEYaRzVDEAl5ZHJqLraRa4xoHEBwHslra5Syat1hZ0=,LP820310A,3,2025-06-01,9.84
OJLE+E3vpUadaZ3xHVjoiZ6BFZ99Q9NMKd5oEo+G9OI=,JC786303A,3,2025-06-01,0.22
mww/VsujiYKL/LMEt8BQF4gWb5eNGw/XxQKQwSXejxQ=,KK802958D,3,2025-06-01,3.41
qwE75NCX4JDWTiaRC4B5f5ZY2qJ7Xd2e9RwofieTZYs=,CW006359D,3,2025-06-01,12.75
MkH6tYCqZ38LBFPDKtkcvjfwrWw5jJktgIdLj3rll20=,EP133768D,3,2025-06-01,1.89
+Z1KAj/Ig34jckoE82EsauUgcKeICL6aYVDedwkRozc=,CE817863C,3,2025-06-01,0.25
h//RRyWk3qXTOrsixWYtp3mVB1KxogSZoMrNp12E+AI=,KG318323D,3,2025-06-01,0.02
lwnuyz303vCuwU3PSdIiIY7gUTJVKv9YAVzehYop3+s=,LM879171D,3,2025-06-01,3.1
oonbHYlQAQ4TmjYwLV6va1+swpBy5oLXje8A8Mh13g8=,JB027532D,3,2025-06-01,1.88
ajpmVO4DUgJFiCEMHxbm4T97vmFdX0z75eyyvEmxnMs=,CL968521B,3,2025-06-01,0.06
/YtvFRu5BA2PBfSlKQD+TwOKCorjGjeqbXXPXXLWIw0=,EZ088024C,3,2025-06-01,6.72
SLxVjnGEGDMGJczxgBceanBRfaXeTFvSJabEjczckJI=,JS467872A,3,2025-06-01,3.4
z/CZRtqViRLbqMDssbsKb+Q3Jbq3ELO7OKMn+FQdU6E=,CA213652A,3,2025-06-01,3.88
fFmfOX9YgN00TDtO6IjdHGpATvcC4ZFMvh/c69w5pr8=,KY177289A,3,2025-06-01,8.28
lSC4kjlZlj953Kq49MozVZmOWZkzpT9PYxrDDVOfaUk=,JP159063D,3,2025-06-01,25.99
XuZJwKauYoppLr6fsjNaWXtP3CvvUdlTl9t/pBDHURw=,LK248792D,3,2025-06-01,3.1
XuZJwKauYoppLr6fsjNaWXtP3CvvUdlTl9t/pBDHURw=,LK248792D,3,2025-06-01,4.48
onS91IOPkbHuuqjo3xdbXqA6fOn8UXJS8rv0tZe2UM8=,GJ783168D,3,2025-06-01,3.63
onS91IOPkbHuuqjo3xdbXqA6fOn8UXJS8rv0tZe2UM8=,GJ783168D,3,2025-06-01,0.65
onS91IOPkbHuuqjo3xdbXqA6fOn8UXJS8rv0tZe2UM8=,GJ783168D,3,2025-06-01,2.37
gBaDQOkdVxYOEKcWa/syLFL9TB0gesizImXpcFkgASk=,LA553649D,2,2025-06-01,0.3
LOa6JAGQ+TfeQk8/epIOa4xH9c1xtuVNeh0u0ACV4xE=,KE626240B,4,2025-06-01,3.24
0FvrKTkRh+VMWGV27xkMReQGXtwOPs0xCMctANcdTQE=,AY939038C,4,2025-06-01,1.76
PDqQpF8fjN4iXK8wpS6zGnMAZvTbevaIz5QaSjDAvNs=,JC883938C,4,2025-06-01,8.06
GMqmDmGONH+AEIUwvEM/Y+H3Jg/baI8m5vc6xVJ3+yM=,AR529352B,4,2025-06-01,16.85
LOa6JAGQ+TfeQk8/epIOa4xH9c1xtuVNeh0u0ACV4xE=,KE626240B,4,2025-06-01,4.34
iVk0t5V6fEWuhmUBsbXusAGxHxbHTMxQxghvCRgKojk=,GE956094D,4,2025-06-01,4.58
QAwM34Ck69wLfeb5jYaXm3fsu9w+nMNOGfSfflp0QXc=,CR428070C,4,2025-06-01,1.09
LOa6JAGQ+TfeQk8/epIOa4xH9c1xtuVNeh0u0ACV4xE=,KE626240B,4,2025-06-01,34.09
/N+U92YxRBnK24JI5x/pEftSrMVIXZEuE6LcQNzsWI0=,KK215492D,4,2025-06-01,13.44
nvhihNXTDENRVc6yq9wGhBrxkZnfIUMn8BiQpnJDC7A=,LX825342B,4,2025-06-01,60.26
jXvet5zvy+jLgj2umn0Hqm3ZevatJsYaU4TQMGjGTFY=,EB404219C,4,2025-06-01,0.95
Uqqd0SmHF+3vgyct0/gGA14MXFBVl7d2SF8wfMJp+gM=,LG925373C,4,2025-06-01,19.55
3l+4qh0lnkzI/CvV04Cgbqx09ol8Pc9U8IJoW2Ar7aU=,CW021650D,4,2025-06-01,3.22
QAwM34Ck69wLfeb5jYaXm3fsu9w+nMNOGfSfflp0QXc=,CR428070C,4,2025-06-01,12.37
lrcqymk8TLxbQkjTGR4UZZ/Aviqca8zqiZT9VLL01BM=,CA841497B,4,2025-06-01,4.32
6hpkhSE+2kQ2Wr4Y7lhtqZviBFYxXpgClOEzVjPHZnU=,CC612721B,4,2025-06-01,26.05
3l+4qh0lnkzI/CvV04Cgbqx09ol8Pc9U8IJoW2Ar7aU=,CW021650D,4,2025-06-01,11.4
OETM3G4dcoJ0YmU330ZMocKXmMtGBeRXJ1SSD3xJ8DM=,GJ501778B,4,2025-06-01,29.19
r2CmtvQv1l8HwpRQyDN34pjfaYzSXT8Hfo1SF/h20DM=,MT007318C,4,2025-06-01,2.87
LeSnmffaPplLHVVjj4M+i62hwTWk1WX2ysrYXK06vso=,AA252688B,4,2025-06-01,4.22
VdWA78kF6QcJKlGeAEsfUkdB7lEKXzUm6wX80Lt28GY=,LL281864C,4,2025-06-01,4.3
w8ugIydSa6d56GM7DldTVS70Vq5s2Ep7TmM0lx4Lq78=,AJ105304A,4,2025-06-01,14.57
ShmaWuVGMRR1aamz9L8xEEUUypdHJzzYIiyOxN0PZ2w=,GG476508A,4,2025-06-01,3.89
/b7S5C1p9N5qRBMZ63ukWtlMWhYlMXNtA7an7Ygam38=,JG986320B,4,2025-06-01,0.92
MNh7pHUzee3SjR4K834A6Rs5WAxLmixzxwHctC/Ucw0=,MM721146A,4,2025-06-01,81.07
r2CmtvQv1l8HwpRQyDN34pjfaYzSXT8Hfo1SF/h20DM=,MT007318C,4,2025-06-01,1.94
zrtd/aVKX7AXmWSgXv2EVAtetvUQoP089m35NoddtDM=,HS622023D,4,2025-06-01,2.09
DzMs+M+ISbHdh62L3rwJeOK3jajZKjWSlUEmLk1LOKA=,KT629343C,4,2025-06-01,0.16
NmfRKnsVaZIVsveM5sW/+QVvikNUg+BfBW3oXz6fEbM=,LB424794C,5,2025-06-01,1.22
/PLxIFwPM+2jeWlsx6H8S4RIaIOlOwVXLoS1y6bgJHU=,MG464971B,1,2025-06-01,1.31
Q/vONfFWBzQUkpe3q+DQvJyCnJIt1gpKfbdGoEeEF6o=,HP522828D,1,2025-06-01,6.99
WvzhE+Un5FwZilfjmOvb4Bc2SnzGgqI47psyk4lJxzY=,AN397755B,1,2025-06-01,6.22
qKDvNZamyOEUWMWSTSSK5o1CVTjnz0F79SXNljtXlWs=,GL802058D,1,2025-06-01,8.34
kgBV6Fr9fhUogPAJ/ApkrsB+ZkXs1jxRUCkEnQnFlpU=,BJ237200B,2,2025-06-01,17.64
0pPPm+BHfamyX3XdAhefOeMa1JervJ2trVY5PHxMWJg=,HW680660A,2,2025-06-01,7.84
uqHdfzTdv10kn8kpGawGRnaoQ2gDn7BCKgmdPD12gWU=,KY102905D,4,2025-06-01,53.98
kkztD8uK1E+CBi22sBF1IpFmCJbiqeMFohHHU19meUk=,MN336340B,4,2025-06-01,1.7
4Z/tdpmFq+P+OGxRSIfRPiqi5S4+70HXwvvmifIcLy0=,GK785048A,4,2025-06-01,4.48
OhKlJ+D/C1GVCIeSfXoVZElhgEG+yg3j7FugHs0Nml0=,CN314913D,5,2025-06-01,0.12
7Zo5Kcp/J/vUoVG/vPjzDyjCPuJFt9Df+iNOSMDZWH4=,MB132477C,3,2025-06-01,0.06
Da2nivwa3inS2/NnZwtAxG9kgmyrf2XRXIS1RyYcCtY=,LM666748C,3,2025-06-01,2.79
Teg9kSgc8LJ8gCWpHy1ubdT2NFil/EX86f+L41NiUA4=,BT022656B,3,2025-06-01,0.45
JAP0lbzOieBFvlA1W8XWpA2Dyp63iE91ZjNAUjtTT/A=,HJ457849D,3,2025-06-01,3.53
4UoNJNm9Wwv9QowM0kMpRMz9Af8m1wHdWinEPSc6laA=,BB219684D,3,2025-06-01,1.46
wzNJIKN3IB+MBUMnTSwT7prcSdLXaXknFzbm21IcOvg=,MG898493B,2,2025-06-01,2.67
JTrrbsTaKsRNcGRbw8t1CSAQhpZzB09tF7po8ZpmNGc=,KM077078A,2,2025-06-01,1.92
Xm+n2WsJiXWfgf2PkXMY4s5KfsXCelDe5R2O4bURJQE=,KY365637B,2,2025-06-01,29.18
xJ1FV4EpNvEqRPtfNV1AYj9UXOtdV3JzYSxdCMb1eHg=,KT247805A,2,2025-06-01,23.53
xquqOhRQmi6WOJ5oEG4n9QGhjGC6bwiB+G/+/WWjbA4=,JN402206A,2,2025-06-01,4.06
Xm+n2WsJiXWfgf2PkXMY4s5KfsXCelDe5R2O4bURJQE=,KY365637B,2,2025-06-01,2.51
DjtuW+U4jAsLqm0H/ioOySqIpSHrEM2dSYigNjTuBgs=,JS382406C,5,2025-06-01,17.1
yj19FgWeuuP7srUlJI41JjKgk8kkUuqkxpO/4KB5pWk=,AH132439B,5,2025-06-01,3.89
QZxGtRz9urjhrIXG4b72a5o5MKGhLu9EwrKspQpyMt4=,AW148224B,5,2025-06-01,9.19
lE3a71uqlSpT8Wx7jahpqemtSKyDi9qoPzO9MVgrMpM=,AM443453D,5,2025-06-01,4.31
QZxGtRz9urjhrIXG4b72a5o5MKGhLu9EwrKspQpyMt4=,AW148224B,5,2025-06-01,10.06
3A+45BtFnzJKtp8hF+gjZZt5WlBqGTOr7aqBUzSo+HU=,BL238361D,5,2025-06-01,6.11
7kvYgg4VtybPpiTJhd5pkgP8xMWeYMYaUYoaMLBtmuM=,CE056744C,5,2025-06-01,51.46
F5nwE2CAHr1NbLjeTd/uuNc/R4U5jV0lVMiLm96RSSY=,EA102789C,5,2025-06-01,2.15
7+rN/d+lgebHBD7C4fy5/76dSAS9xi4OR8cSkup7hnk=,GJ603516D,5,2025-06-01,2.89
j7OcLxrWXAtT3LcehYaQ1Xhcpve0Tr7J1k0FmxDkdNI=,KJ866663B,5,2025-06-01,2.57
baV2RvBs6FXpC20fcbjVNBAWmmmvh/zdAMPQOp/vzvY=,AP057292A,1,2025-06-01,23.06
5PM6P2OoYDArGlWtmTBjtnzNYnLMx9mQeNic2j96As0=,HN889652C,1,2025-06-01,0.85
DNIp73vQihP/mu+WVg6S3Jj5sTC0+rgT6sv30jApFTk=,AC974008A,1,2025-06-01,11.71
proAB3YKry/I5Jh/zNtLlS7isLJEOV3kIHgn1E2rn14=,EM094642C,1,2025-06-01,1.7
wldjrFgMMcfc741nUXuq+5K9luF1myW8jjWaIJCP/eI=,ER363511B,1,2025-06-01,8.19
l+yGWI65Vxkj1af6MIn8TW7uVkgRXo0SxaXD3Rqhp4A=,HY177577A,1,2025-06-01,0.09
KUW/pbmjYqFJ2BA1e83JNKOmMl6D9H791hvDaEmSZ+4=,JS790862A,1,2025-06-01,70.49
wZq+DnZtj8nQTeB7mKhaKqPNqIKY66vq5OEwa3yNKpg=,HS505695D,1,2025-06-01,1.9
4Ci3JsNMLZwOOtJqP7wp5aRBHgoXvOl+3IEd7JYdY8c=,HE361058D,1,2025-06-01,0.02
K3MJRA9P05Q4hDSXbOQF7M/CcDaMtDcCQlopcHNC3u8=,KW819494D,1,2025-06-01,1.12
CT14tXo+S980aF77k106goPvA18Fy+lg/rIIE4MfTl8=,EX954883B,1,2025-06-01,11.55
wZq+DnZtj8nQTeB7mKhaKqPNqIKY66vq5OEwa3yNKpg=,HS505695D,1,2025-06-01,0.05
328PUFeQoZQ/sPm3yIJrd+aSOK+3SUwbeRDBc7ymInc=,MK907688A,1,2025-06-01,0.31
4toRZxYGLakBGeIb5OcGCwN3Vt7LJwJs1G2CkViTUsA=,HW719149A,1,2025-06-01,6.85
mJ0dRO5hMha8JuRVWZAuqb23ZaHIZVjiN7w2YkIPmrU=,EX953928C,1,2025-06-01,58.25
inOafHTVNhBr/L+A7QUEs2BcpLGDDK4rdXXLYEODgDI=,LM659832B,1,2025-06-01,4.43
5zPCpvzNrsXMP2TTlhepZFD809RF0Gc4dwgPKGLhPKo=,GT368513B,1,2025-06-01,67.24
O6VickwD8JMdi8fNYohKjolovaAkpCBrrwj8GucOyVg=,JT362969D,1,2025-06-01,0.3
UUgA3Omyc/zlRB7MlBu9MyE4dN/aKa3RS1k0I3SFq8Q=,GY236112A,1,2025-06-01,10.49
5PM6P2OoYDArGlWtmTBjtnzNYnLMx9mQeNic2j96As0=,HN889652C,1,2025-06-01,109.74
mJ0dRO5hMha8JuRVWZAuqb23ZaHIZVjiN7w2YkIPmrU=,EX953928C,1,2025-06-01,7.2
4Ci3JsNMLZwOOtJqP7wp5aRBHgoXvOl+3IEd7JYdY8c=,HE361058D,1,2025-06-01,24.38
7weVSKUV0Tvmxo3DX7jveMFCWNU9AWBC67MTlhA4Csk=,JB916404D,1,2025-06-01,15.69
p/un/h+sbaxGg9Hlm2hqOAqZTGNiSc/nSAWiuKaezS4=,KL988091B,1,2025-06-01,0.96
p/un/h+sbaxGg9Hlm2hqOAqZTGNiSc/nSAWiuKaezS4=,KL988091B,1,2025-06-01,15.6
7or0DdLV81eoYu6t+OdyN1cd7aq2aB2+OVkn+85xNNs=,EL047868B,4,2025-06-01,3.95
wnuJOaYJdhnS2zKYEoQB6ZUzWyCliZfHFjgLGw7t9Uk=,GL545753B,4,2025-06-01,2.11
jwDkZDcudW96stwQYxploIkf4mrHfHzWJFerdrlrgE4=,BH066744D,4,2025-06-01,2.76
vVOdviZpwiQ+WwzTTFTaZrmTkjvlO6+bc3SDKVYGrwE=,ES628320C,4,2025-06-01,0.04
lmD4N9wiNd1k8Yotjw2HFwnlYacQ8nttDfjCwaHF2sE=,BT226296D,5,2025-06-01,0.01
LzoNeMfweIssEBrFNnCdNX9YSEMORPm2un3knec7IMA=,AC228701B,4,2025-06-01,1.18
YX82wwFugewSbUh1X8FQUxUdPITW5pP1Uvf4mxx5RHc=,HH583162B,4,2025-06-01,1.51
xttOQIhSpV5r9gWcdE5AyMR6K9Zu9fzZlog5Kbf+2o4=,AN832917C,1,2025-06-01,11.43
o40dgu471+OWhxpmf8kKbBWfs3Wlee8tP68xMnctiWE=,KK136777D,1,2025-06-01,0.46
fhU7p6zhd7NejZPAn+mFod/vPHG7xjETbsQv7WIYw0g=,BP541421A,3,2025-06-01,0.9
NHHYQJg3AA36xW5W+UYXXoehJ2Z6tqiPImFlMUQ+NXM=,BE276459C,3,2025-06-01,2.46
XKnxC7QNbMp3w0qH6qfJg/TB6zTdK0UvFdSLcFJmpCk=,HP439353B,3,2025-06-01,16.29
hFjwdl1zy3DjveqF85E/6BpmcjGqVSg6gVKYMR+Ag5U=,BJ953393C,3,2025-06-01,3.71
UglxXckIhsAZorzqMgEZ07zfytnTLtVhE9zGcDzQuzo=,KW733388C,3,2025-06-01,14.4
lZtWVImpa8eGiRZLU0OyMav84LzRNmsIek71MfO6ZIc=,BB890405C,3,2025-06-01,0.86
4cTK6Ner6DQKX0R2pgKiBty7Hb1BsCM2g0+6e8SGVBs=,MJ575468B,3,2025-06-01,20.67
4cTK6Ner6DQKX0R2pgKiBty7Hb1BsCM2g0+6e8SGVBs=,MJ575468B,3,2025-06-01,5.13
lF6LNEeYfRrN56dVAVar+8G6sSXxsIhJNs5pfQJsHJY=,LP800050A,3,2025-06-01,34.56
fhU7p6zhd7NejZPAn+mFod/vPHG7xjETbsQv7WIYw0g=,BP541421A,3,2025-06-01,23.29
l/4tL9EyRd6xrMHZqQVcBgqR7aAzOBt0Ul6zy6he3Uw=,KK272905D,3,2025-06-01,23.14
MOW6hj55OOU+IMTbGJJjdZUmMr3orA+P6C8QODs3Kgc=,HE274159B,3,2025-06-01,8.5
xECVeb7A65QTU868GlV6Z/RRcI8BQsCDnrExIgCcUhU=,JR499493D,3,2025-06-01,1.53
VneAS/7c/yK/UPbYy1tWzo95YJhEg5xX2IDXEWe63+0=,GP243997D,3,2025-06-01,1.19
+14y+7922ORoYEaMcCS7fIOm3pp322mGXAxAKHq9+Ls=,BR961000A,3,2025-06-01,7.39
+BQ/60xa/Lc/hVYkm1cHBLlRIZlsidoJ7QrfM94ZRJI=,BL640576A,3,2025-06-01,0.45
qumMbLuU3XShKa0E6tXePZhdyfbqz9CxVFukTrmOll4=,AW332350B,3,2025-06-01,3.58
2a28VDApds5pXdPlcHn4k6FIbyU4ov2DUy7io6TlxS4=,ML660353B,3,2025-06-01,2.43
gKU3Bh7L5TZKh3v/ydDa5vAWnh74tUxGSfQTTomaYSs=,CA643087C,3,2025-06-01,0.47
ho1/gzBnTBMgugEDdgB2keDM8A04p6/ZJJb3YfX4/vw=,AE064452D,3,2025-06-01,30.11
LQfKQIj9zwe4QuHH8KyIv837wDCYh7ohtK+bvBVrUC0=,HK332605C,3,2025-06-01,4.74
ho1/gzBnTBMgugEDdgB2keDM8A04p6/ZJJb3YfX4/vw=,AE064452D,3,2025-06-01,1.23
RPVs4tm30PhaOkH50uumSNpnbL3CkHZI6eLc9plIVNY=,KT363545D,4,2025-06-01,2.25
FyQFcV5sIHTNwdUikU8IQ9zOziy7Jdr/EDU/Lpb57ds=,JY453476C,4,2025-06-01,4.06
1EofXqJL70ndn5B2hbfPyvuTkPcIV/JDRToEMFds17Y=,BX038429B,4,2025-06-01,0.58
FyQFcV5sIHTNwdUikU8IQ9zOziy7Jdr/EDU/Lpb57ds=,JY453476C,4,2025-06-01,0.47
pn3j34XSPMvaTY6qIJgTYm67WR5VJkt3q/5myHfKQaY=,KE553983B,3,2025-06-01,50.21
pn3j34XSPMvaTY6qIJgTYm67WR5VJkt3q/5myHfKQaY=,KE553983B,3,2025-06-01,42.61
P7U6TcwPox+ca1CESP8riih4NlDVZK2ujgNjn9Rj94k=,EB509959C,1,2025-06-01,16.32
P7U6TcwPox+ca1CESP8riih4NlDVZK2ujgNjn9Rj94k=,EB509959C,1,2025-06-01,3.04
Vh2ywk1ZEMpMddgdmn49bYb2qriAvXJnlo4asY9O14I=,JK788726D,3,2025-06-01,5.43
3JPZ5VwKxNhhrPh/F0gzVy+5SKMpa+/GZDE5Z6sYOx4=,AM391731C,3,2025-06-01,4.37
By+hMYCn0Xn+Q/IgrQFWlaDJb3ujkF6F9FpZP6gKoo0=,BY087514B,3,2025-06-01,6.42
4jjJP2daS9BFCFYRnLg4RbDYM0g42DLnqGDTDakvHms=,JX721330A,3,2025-06-01,3.14
4jjJP2daS9BFCFYRnLg4RbDYM0g42DLnqGDTDakvHms=,JX721330A,3,2025-06-01,2.38
egS9JBDgrXjIBsY+OwHMzcIoeF0ShtCBaYHdAje1A0Y=,HH181090A,5,2025-06-01,11.99
K2b2ldbUiTIqW7ZEBBshBCIkQnEmnJH8vrfcf1J3tus=,BX810444C,5,2025-06-01,5.72
fqnf8xLzZMKS60x/GZ1nEuL0jUhj7b4roalId+0YYh0=,MP633073D,5,2025-06-01,1.92
ihE/Xx/opt/gNPqO0IhQlYaVPdEJEUat4T+0jtWCEqI=,LR185741B,5,2025-06-01,0.82
egS9JBDgrXjIBsY+OwHMzcIoeF0ShtCBaYHdAje1A0Y=,HH181090A,5,2025-06-01,17.51
ihE/Xx/opt/gNPqO0IhQlYaVPdEJEUat4T+0jtWCEqI=,LR185741B,5,2025-06-01,0.66
PhONA+qnwDLTZEodHNrW77DpXelZCYmY8uK7mX5NbQ0=,KJ712167D,3,2025-06-01,74.66
vmRQ4fnSCFNGEno4xzP667rGK6WUebXn9E3qsxSadeU=,EJ830407B,3,2025-06-01,19.64
GPoP+GJ+zu02tS7DPDoWJjcrbJ5oV1WEzH2EKPNEcuA=,GR799462D,3,2025-06-01,2.71
GPoP+GJ+zu02tS7DPDoWJjcrbJ5oV1WEzH2EKPNEcuA=,GR799462D,3,2025-06-01,15.94
aIoXK8r4vQPP8N45p5Li33cnN5/p1RRB4PoLKwtVAQc=,GE112572A,3,2025-06-01,34.51
SKjRobQfVBNDV0fcXFCffqRrXAqPhE60fZQt/1n6r0k=,CT186321B,3,2025-06-01,20.69
aIoXK8r4vQPP8N45p5Li33cnN5/p1RRB4PoLKwtVAQc=,GE112572A,3,2025-06-01,1.23
URWpr4U4JM5ddy6vJoNVVMUqWZ0fPMN0N9hqWHxbLSo=,LL800358A,5,2025-06-01,10.11
SaCY1wBPaB4+ukZVgJiwpvXw5jZNkgFtKY1hOFTEmm0=,LX641099A,5,2025-06-01,1.66
Y01awtyyoYvmGgBwrriTRToYkdUOyZ2BIRzv742SjFU=,AR999370C,5,2025-06-01,0.08
hWMMCBFXbVrKHWg5uodrFmWS6GHswjD0THgqgeSeyu8=,BB312588B,1,2025-06-01,0.11
hWMMCBFXbVrKHWg5uodrFmWS6GHswjD0THgqgeSeyu8=,BB312588B,1,2025-06-01,14.92
hWMMCBFXbVrKHWg5uodrFmWS6GHswjD0THgqgeSeyu8=,BB312588B,1,2025-06-01,0.15
hWMMCBFXbVrKHWg5uodrFmWS6GHswjD0THgqgeSeyu8=,BB312588B,1,2025-06-01,0.16
C+BmuXi0NFlRp4R34Xzu+Pe1aenjExajobJgQND0nPM=,AL982999A,1,2025-06-01,41.35
C+BmuXi0NFlRp4R34Xzu+Pe1aenjExajobJgQND0nPM=,AL982999A,1,2025-06-01,0.17
hWMMCBFXbVrKHWg5uodrFmWS6GHswjD0THgqgeSeyu8=,BB312588B,1,2025-06-01,0.14
fuD5V7sV5ItZzXS2A6YUnObWTqSAjIt6j1pK6Cub58M=,MR245502A,5,2025-06-01,5.73
be0Oy3NEda5Jt2X1zYM3AXEYNZUWDDoDuP7kxcEf18I=,BW334592D,5,2025-06-01,2.82
6eE1iUItkxXznQWfuooUUV+UToMibyrah/uAbobZMuM=,KZ530275D,1,2025-06-01,2.04
+bGvDp7/xoFylsJmG1w+aNJmhKV0mvj3Rx6ud/tQUQI=,AS879662C,1,2025-06-01,5.0
kylCnDXS7Po4NnZak3sskQ0bAHgDiw0WD484dTRs47s=,JG024842C,1,2025-06-01,4.39
NXwrhSwhvAHLAjEW2VC4R4f7Zjd1zV/1M9OeeEE6F9g=,MS664019D,2,2025-06-01,25.77
31z1SItSYG4aM3l9ajuzoMvtcozgKx17qCTVj/HFiEk=,MX509860A,2,2025-06-01,0.07
